physical_harm,fairness_equity,autonomy_respect,privacy_protection,societal_environmental,virtue_care,legitimacy_trust,epistemic_quality,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
0.68751,0.03853,0.59162,0.02673,-0.72632,-0.20570,0.16246,-0.69772,0,0,0,0,0,0,0
0.68815,-0.28101,0.31423,-0.50984,-0.04289,0.65130,0.11498,0.22381,0,0,0,0,0,0,0
0.82185,0.33671,0.34232,0.20332,-0.46130,0.69661,0.76014,0.03923,0,0,0,0,0,0,0
0.49587,-0.55338,0.16562,-0.43249,-0.27213,0.19285,0.15951,-0.74435,0,0,0,0,0,0,0
0.87282,-0.68804,0.56997,-0.38467,-0.30503,-0.47736,-0.38702,-0.72525,0,0,0,0,0,0,0
-0.14890,-0.14667,0.04324,0.40661,-0.20131,0.69591,0.70236,0.51430,0,0,0,0,0,0,0
0.34139,0.64357,-0.49676,0.47641,-0.41322,0.64652,0.80750,-0.17849,0,0,0,0,0,0,0
0.41168,-0.55937,-0.30589,0.04631,-0.25686,0.68922,0.58115,-0.48402,0,0,0,0,0,0,0
0.75212,-0.72429,0.36865,-0.13583,-0.08875,0.43783,-0.24185,-0.72133,0,0,0,0,0,0,0
0.82532,-0.51513,-0.16474,-0.63784,-0.82664,0.05884,0.24797,0.43785,0,0,0,0,0,0,0
0.56570,-0.52177,0.47775,-0.13151,-0.51753,-0.51217,-0.38948,-0.73136,0,0,0,0,0,0,0
0.49857,-0.47367,0.50681,-0.37160,-0.72237,0.59547,-0.22892,0.69246,0,0,0,0,0,0,0
0.35174,-0.00955,-0.75967,-0.19305,0.12287,0.62878,0.48011,-0.46909,0,0,0,0,0,0,0
0.89434,0.23016,0.61260,-0.51848,-0.20304,0.64958,0.84721,0.23810,0,0,0,0,0,0,0
0.75807,0.52038,0.77628,0.03967,0.11313,0.74647,0.79744,0.37190,0,0,0,0,0,0,0
0.65836,0.55945,0.70253,0.01394,0.31388,0.31487,0.42688,0.29589,0,0,0,0,0,0,0
0.63328,0.36940,0.13474,-0.32310,-0.05981,-0.46310,0.66899,0.06805,0,0,0,0,0,0,0
0.69723,-0.25975,-0.77898,0.53904,-0.65229,0.38285,0.66169,0.43526,0,0,0,0,0,0,0
0.52150,-0.04565,0.17660,0.08015,0.67621,0.53452,0.78622,-0.54202,0,0,0,0,0,0,0
0.86941,0.52354,-0.71496,0.30540,-0.07094,0.55969,0.72616,-0.73051,0,0,0,0,0,0,0
0.78260,0.69778,0.51561,0.49615,0.21840,0.72369,0.74995,0.69818,0,0,0,0,0,0,0
0.81523,-0.54197,0.28457,-0.37402,-0.24817,0.67941,0.59177,-0.23803,0,0,0,0,0,0,0
0.80522,-0.56908,-0.54574,-0.54653,0.15093,-0.03156,-0.28910,-0.64587,0,0,0,0,0,0,0
0.59446,-0.04374,0.64239,0.21344,-0.62295,0.52068,0.78555,0.40570,0,0,0,0,0,0,0
0.41911,0.08454,0.10855,-0.39252,-0.51209,0.46888,0.70296,0.30906,0,0,0,0,0,0,0
0.67932,0.56406,0.70519,-0.59275,-0.62232,0.73691,0.74891,0.51030,0,0,0,0,0,0,0
0.37897,0.16552,0.36864,-0.06056,-0.65493,0.44361,0.85354,-0.25129,0,0,0,0,0,0,0
0.72222,0.37588,0.26097,-0.54461,-0.40084,-0.35968,0.63334,-0.46310,0,0,0,0,0,0,0
0.45774,0.41460,0.64941,-0.65726,-0.14124,0.74213,0.80329,-0.23176,0,0,0,0,0,0,0
0.23623,-0.63277,0.53912,-0.58020,-0.67051,-0.67920,-0.46871,-0.78310,0,0,0,0,0,0,0
0.68292,-0.49883,0.15346,0.08789,-0.50173,-0.49852,-0.31696,-0.66590,0,0,0,0,0,0,0
0.70204,-0.17738,-0.65020,-0.50578,-0.23110,0.79007,0.69976,0.28354,0,0,0,0,0,0,0
0.19943,0.55874,0.35344,-0.70998,-0.25588,-0.53234,0.35381,-0.62597,0,0,0,0,0,0,0
0.51246,0.54776,0.35869,0.09950,0.01212,0.75232,0.79886,0.65477,0,0,0,0,0,0,0
0.33795,-0.68469,0.52248,-0.16808,-0.53082,-0.77000,-0.50048,-0.83336,0,0,0,0,0,0,0
0.56876,-0.78271,-0.24482,-0.51247,-0.75380,-0.60889,-0.68736,-0.30792,0,0,0,0,0,0,0
0.29160,-0.73252,-0.32382,-0.57353,-0.55062,-0.01417,0.42408,-0.57105,0,0,0,0,0,0,0
0.87018,0.59284,0.49125,0.39725,-0.50787,-0.49793,0.81058,-0.15153,0,0,0,0,0,0,0
0.72347,-0.33803,0.60054,-0.49697,0.21656,0.67192,0.80624,-0.12914,0,0,0,0,0,0,0
0.44794,0.16896,-0.02838,-0.18439,-0.75718,0.10006,0.65133,-0.54758,0,0,0,0,0,0,0
0.81109,0.72543,0.59588,-0.56483,-0.61264,0.49389,0.67403,0.00392,0,0,0,0,0,0,0
0.55021,-0.23895,-0.42213,-0.45342,-0.74666,-0.37575,-0.05964,-0.45077,0,0,0,0,0,0,0
0.75263,-0.73968,0.01144,-0.56938,-0.27815,-0.41827,0.16133,-0.40789,0,0,0,0,0,0,0
0.63323,0.69365,0.10672,-0.21716,-0.70330,0.58204,0.81943,0.13322,0,0,0,0,0,0,0
0.65719,0.65251,0.23618,-0.31898,-0.03622,0.46100,0.60083,-0.55643,0,0,0,0,0,0,0
0.62984,-0.18515,0.47801,-0.45293,-0.66122,0.51240,0.76112,-0.11148,0,0,0,0,0,0,0
0.86261,-0.39769,-0.61496,0.23641,-0.55661,0.37186,0.50170,0.09005,0,0,0,0,0,0,0
0.55196,-0.32780,-0.48447,-0.39169,-0.68377,0.41271,0.67084,-0.27824,0,0,0,0,0,0,0
0.66478,0.08803,0.27156,-0.69733,-0.56519,0.08634,0.83232,0.16444,0,0,0,0,0,0,0
0.88305,0.57564,0.87347,-0.52195,0.33736,0.71447,0.72822,0.51229,0,0,0,0,0,0,0
0.70337,-0.26159,-0.30413,-0.58066,-0.58373,0.41882,0.22566,-0.72778,0,0,0,0,0,0,0
0.80753,-0.70832,0.28759,-0.21109,-0.47654,0.22982,0.77650,0.18526,0,0,0,0,0,0,0
0.73434,-0.59485,-0.25232,-0.53412,-0.72322,-0.04152,-0.07824,-0.69577,0,0,0,0,0,0,0
0.63887,-0.11620,-0.13577,-0.08706,0.00633,0.36831,0.81374,-0.40432,0,0,0,0,0,0,0
0.49127,-0.14417,0.57168,0.22508,-0.60157,0.43488,-0.33724,-0.69905,0,0,0,0,0,0,0
0.81821,-0.57695,-0.15718,-0.00453,-0.71215,0.69611,0.73013,0.44812,0,0,0,0,0,0,0
0.72619,0.66702,-0.49215,0.10559,-0.26255,0.70557,0.88083,0.41010,0,0,0,0,0,0,0
0.54975,0.32334,-0.12799,-0.40645,-0.75710,0.39702,0.88588,0.41983,0,0,0,0,0,0,0
0.34667,0.07679,0.75876,-0.46929,-0.62755,0.17917,-0.52607,-0.04118,0,0,0,0,0,0,0
0.01941,0.48322,0.42243,-0.23787,-0.18148,0.74462,0.12390,0.65854,0,0,0,0,0,0,0
0.72618,-0.34318,-0.63235,0.20650,-0.56858,0.15796,0.70618,-0.59055,0,0,0,0,0,0,0
0.48776,-0.53628,0.33383,-0.53600,-0.16509,0.43544,0.43707,-0.59166,0,0,0,0,0,0,0
0.88333,-0.35498,-0.52651,-0.48711,-0.54750,0.08222,0.51999,-0.34358,0,0,0,0,0,0,0
0.18247,-0.47467,0.12866,-0.18388,0.06618,0.54896,0.60660,0.58171,0,0,0,0,0,0,0
0.07749,-0.03815,0.50536,-0.29111,-0.00402,0.42576,0.70455,-0.11937,0,0,0,0,0,0,0
0.83353,0.26824,0.33259,0.01103,-0.71466,-0.18835,0.24281,0.55382,0,0,0,0,0,0,0
0.34822,0.49987,0.45753,-0.36587,-0.47104,0.12841,0.31952,0.10256,0,0,0,0,0,0,0
-0.03083,-0.61535,0.01517,-0.62164,-0.30015,-0.61442,0.48148,-0.44995,0,0,0,0,0,0,0
0.89523,0.28720,0.52746,0.54312,-0.19188,0.77478,0.85461,0.22122,0,0,0,0,0,0,0
0.50030,-0.03109,0.54876,-0.50225,-0.29396,0.42975,0.74971,-0.27203,0,0,0,0,0,0,0
0.91931,0.05543,-0.62156,-0.29598,-0.60303,0.66188,0.70665,0.20739,0,0,0,0,0,0,0
0.66028,0.71268,0.33305,-0.18827,0.18087,0.63014,0.84250,0.24179,0,0,0,0,0,0,0
-0.05816,0.04795,0.08888,-0.43863,-0.25677,0.60406,0.61395,0.13899,0,0,0,0,0,0,0
0.56777,0.09836,-0.09739,-0.34598,-0.12965,0.23099,0.74109,-0.23115,0,0,0,0,0,0,0
0.66438,-0.28746,0.32818,0.25107,-0.65767,-0.01210,0.72025,0.57322,0,0,0,0,0,0,0
0.56542,0.00072,0.72655,0.06151,-0.16663,0.40864,0.83169,0.31167,0,0,0,0,0,0,0
-0.44210,0.60414,0.06166,-0.38873,-0.62537,0.74953,0.85207,0.58229,0,0,0,0,0,0,0
0.54170,-0.55941,0.04022,0.02140,-0.57890,-0.49982,0.10839,-0.00731,0,0,0,0,0,0,0
0.65017,-0.71831,-0.65824,0.07144,-0.25877,-0.68626,-0.10841,-0.62541,0,0,0,0,0,0,0
0.79895,-0.36796,0.30621,-0.56694,-0.55766,-0.15722,0.77871,0.30723,0,0,0,0,0,0,0
0.79590,0.07762,0.12126,-0.29113,0.14366,0.20242,0.79256,-0.22194,0,0,0,0,0,0,0
0.85932,0.28304,0.58079,-0.62419,-0.04782,0.17490,-0.58205,-0.74403,0,0,0,0,0,0,0
0.15250,-0.21881,-0.80733,-0.25836,-0.46252,0.61192,0.54338,-0.53691,0,0,0,0,0,0,0
0.68787,-0.09630,-0.39963,-0.42396,-0.68157,-0.15852,0.51685,-0.58333,0,0,0,0,0,0,0
0.71722,-0.47569,-0.41660,-0.61129,-0.83664,-0.44711,-0.75532,-0.53360,0,0,0,0,0,0,0
0.60371,0.29879,0.32766,-0.40359,-0.03850,0.70430,0.82949,0.64420,0,0,0,0,0,0,0
0.48965,0.36328,-0.04281,-0.43595,-0.66857,0.75342,0.53910,0.23721,0,0,0,0,0,0,0
0.56304,-0.63903,-0.68251,-0.13210,-0.62454,-0.31328,-0.76724,-0.05174,0,0,0,0,0,0,0
0.51902,0.33112,-0.71074,-0.24388,-0.64766,0.44131,0.39123,-0.29589,0,0,0,0,0,0,0
0.41241,-0.72639,0.23542,-0.30974,-0.26677,-0.55609,-0.67167,-0.54748,0,0,0,0,0,0,0
0.76045,-0.34224,0.69932,0.35919,-0.62471,-0.45685,0.52996,0.17635,0,0,0,0,0,0,0
0.39285,0.66808,0.78850,-0.04821,0.16274,0.75782,0.85835,0.63113,0,0,0,0,0,0,0
0.82023,0.16950,0.74515,0.51477,-0.80278,0.80275,0.82198,0.68147,0,0,0,0,0,0,0
0.80642,-0.13190,0.57185,-0.46139,-0.68291,0.63011,0.17702,-0.44720,0,0,0,0,0,0,0
0.42149,0.44061,0.02232,-0.02347,-0.54507,0.73871,0.75348,0.63479,0,0,0,0,0,0,0
0.53810,0.39576,-0.44598,0.42429,0.01521,-0.28586,0.62820,-0.49698,0,0,0,0,0,0,0
0.20124,-0.59441,0.80448,-0.36028,-0.36407,-0.01106,-0.18761,-0.27501,0,0,0,0,0,0,0
0.79514,0.77607,0.51113,-0.37988,-0.62189,0.74167,0.79038,-0.27964,0,0,0,0,0,0,0
0.44795,-0.09880,-0.71752,0.13785,-0.65986,0.58948,-0.40092,-0.03995,0,0,0,0,0,0,0
0.56170,-0.13700,0.66046,0.08217,-0.69812,0.50559,0.66110,-0.66554,0,0,0,0,0,0,0
0.72295,-0.41550,0.83478,0.15330,-0.64082,0.61692,0.70872,-0.52521,0,0,0,0,0,0,0
0.53123,-0.46799,0.20948,-0.16192,-0.44257,0.75158,0.77126,0.63055,0,0,0,0,0,0,0
0.32472,-0.65374,-0.17715,-0.50402,-0.74229,-0.73262,0.20818,-0.28264,0,0,0,0,0,0,0
0.91398,0.66658,0.54265,-0.29528,-0.64437,0.52041,0.79990,-0.30240,0,0,0,0,0,0,0
0.49595,-0.42276,-0.69091,-0.61199,-0.56017,-0.07060,-0.30359,0.22486,0,0,1,0,0,0,0
0.74794,0.26982,0.54315,-0.47652,-0.12545,0.73107,0.86434,0.63405,0,0,0,0,0,0,0
0.34490,-0.19598,0.78329,-0.48136,-0.19423,0.48544,0.60589,-0.45231,0,0,0,0,0,0,0
0.54071,0.67728,0.53944,-0.62353,-0.19652,0.70654,0.66444,0.68894,0,0,0,0,0,0,0
0.72440,-0.01821,0.62299,-0.30501,-0.72054,0.60180,0.76728,0.48866,0,0,0,0,0,0,0
0.84715,0.01701,0.73615,0.05721,-0.75849,0.64839,0.20575,-0.00755,0,0,0,0,0,0,0
0.77400,0.13555,0.80868,0.10073,-0.73750,0.74937,0.76232,0.14409,0,0,0,0,0,0,0
0.86823,-0.39506,0.47895,-0.54301,-0.45525,0.34052,0.30634,-0.66448,0,0,0,0,0,0,0
0.89436,0.71571,-0.50931,-0.15385,0.02323,0.68615,0.80369,0.71147,0,0,0,0,0,0,0
0.81326,0.59791,0.72011,-0.03953,-0.28854,0.74938,0.78523,0.01497,0,0,0,0,0,0,0
0.25881,0.68600,0.58770,-0.41918,-0.53060,0.55043,0.76326,-0.58317,0,0,0,0,0,0,0
0.90822,0.76367,0.40000,-0.51154,-0.75418,0.72059,0.78138,0.66328,0,0,0,0,0,0,0
0.46458,0.61129,0.52548,-0.25910,-0.78431,0.71550,0.64332,0.08720,0,0,0,0,0,0,0
0.30251,0.76360,0.69062,0.15116,-0.35634,0.75614,0.81566,0.55078,0,0,0,0,0,0,0
0.47626,-0.38938,0.52479,0.44307,0.12944,0.75545,0.69725,0.50963,0,0,0,0,0,0,0
0.50073,0.54298,0.58564,-0.09643,-0.75804,0.42387,0.61802,-0.66536,0,0,0,0,0,0,0
0.84949,0.78320,-0.56721,0.61271,-0.74117,0.48306,-0.49331,-0.34288,0,0,0,0,0,0,0
0.60174,-0.38020,0.68625,-0.33306,-0.23932,-0.53737,0.58044,-0.56409,0,0,0,0,0,0,0
0.59325,0.11473,-0.33391,-0.29334,-0.81141,-0.14072,-0.27197,-0.61599,0,0,0,0,0,0,0
0.75739,-0.24941,0.74474,-0.03303,-0.69871,0.55168,0.36399,-0.57227,0,0,0,0,0,0,0
0.64131,0.28143,0.79941,-0.29012,-0.59404,0.77135,0.46990,0.13172,0,0,0,0,0,0,0
0.85851,-0.07060,0.78465,-0.04597,-0.13884,0.73218,0.40694,-0.37180,0,0,0,0,0,0,0
0.71499,0.55750,0.00249,-0.51100,0.00251,0.72348,0.76380,0.54890,0,0,0,0,0,0,0
0.79422,0.00073,0.62292,-0.50914,-0.53260,0.72883,0.82604,0.07767,0,0,0,0,0,0,0
-0.02682,-0.24537,0.65226,-0.41763,-0.64064,0.38142,-0.70266,0.06995,0,0,0,0,0,0,0
0.82474,0.63471,0.65404,-0.06248,-0.31272,0.75269,0.79985,0.68708,0,0,0,0,0,0,0
0.10121,-0.40465,-0.61093,0.35592,-0.41208,0.23592,0.47466,-0.11348,0,0,0,0,0,0,0
0.48523,0.03635,-0.18991,-0.12259,-0.41252,0.63180,0.58716,-0.15470,0,0,0,0,0,0,0
0.54296,0.59924,0.66036,-0.67540,-0.59736,0.44045,-0.40719,0.42687,0,0,0,0,0,0,0
0.72630,0.43316,0.53634,-0.27092,-0.41366,0.74946,0.73590,0.46517,0,0,0,0,0,0,0
0.84861,0.33220,0.36628,-0.05602,-0.73484,0.69267,0.74753,-0.41021,0,0,0,0,0,0,0
0.65085,0.64495,-0.18670,-0.30107,-0.39618,0.68787,0.76019,0.46816,0,0,0,0,0,0,0
0.86362,-0.37971,0.76237,-0.53646,0.44551,0.67948,0.74170,0.22309,0,0,0,0,0,0,0
0.84907,0.77857,-0.55883,0.60858,-0.74475,0.34346,-0.58267,-0.39860,0,0,0,0,0,0,0
0.74908,0.74637,0.19059,0.00853,-0.76109,0.77942,0.77955,0.51579,0,0,0,0,0,0,0
0.78387,0.60629,0.72564,-0.34726,-0.54251,0.72811,0.69766,0.37030,0,0,0,0,0,0,0
0.35927,-0.54001,0.43998,-0.50155,-0.70128,-0.35880,0.68135,-0.42089,0,0,0,0,0,0,0
0.40686,0.14405,0.10468,-0.17508,-0.66572,0.33760,0.58755,-0.17894,0,0,0,0,0,0,0
0.21048,-0.60336,0.81607,-0.11328,0.10128,0.63586,0.63680,-0.25821,0,0,0,0,0,0,0
0.36902,-0.71524,0.82008,-0.18606,-0.11729,-0.04066,0.09656,0.12341,0,0,0,0,0,0,0
0.59907,0.10471,-0.33711,-0.29647,-0.81164,-0.06806,-0.26402,-0.61873,0,0,0,0,0,0,0
0.58110,-0.12837,0.56085,-0.39164,-0.21997,0.15185,0.84008,0.23215,0,0,0,0,0,0,0
0.45678,0.38192,0.78605,-0.45592,-0.11916,0.71172,0.83482,0.42091,0,0,0,0,0,0,0
0.60439,-0.03410,0.77186,-0.70560,-0.30163,0.50301,0.74137,0.66168,0,0,0,0,0,0,0
0.45440,0.03800,0.38828,-0.21353,-0.49666,-0.14753,-0.09203,-0.29809,0,0,0,0,0,0,0
0.50236,0.60588,0.83030,-0.26667,-0.69794,0.72740,0.60179,0.06188,0,0,0,0,0,0,0
0.61849,-0.51233,0.15562,0.33869,-0.81373,0.30418,-0.60605,-0.69971,0,0,0,0,0,0,0
0.71914,0.13546,0.79371,0.21162,-0.73274,0.69361,0.68163,-0.17370,0,0,0,0,0,0,0
0.71627,-0.65592,0.57673,-0.15011,0.45946,-0.07229,0.38500,-0.54575,0,0,0,0,0,0,0
0.55711,-0.22263,0.21458,0.10956,-0.73434,0.28810,0.70946,-0.11249,0,0,0,0,0,0,0
0.61647,0.57928,0.36921,-0.55174,-0.40040,0.03638,0.06773,-0.66301,0,0,0,0,0,0,0
0.50930,-0.39621,0.32613,0.54022,0.49087,0.16453,0.66369,0.09191,0,0,0,0,0,0,0
0.65292,0.63049,0.75375,0.36515,0.50458,0.73819,0.79279,0.62090,0,0,0,0,0,0,0
0.89198,0.57864,-0.25844,-0.23062,0.24631,0.72288,0.77975,0.04855,0,0,0,0,0,0,0
0.85343,0.67031,0.02158,0.34726,-0.54352,0.74762,0.74420,0.68885,0,0,0,0,0,0,0
0.21361,-0.42517,0.42143,-0.45605,-0.26208,0.36160,0.21614,-0.61892,0,0,0,0,0,0,0
0.30216,-0.55992,0.58657,-0.48829,-0.71102,0.21460,-0.73773,-0.43175,0,0,0,0,0,0,0
0.37614,0.50691,0.48057,-0.57274,-0.42801,0.45424,0.81847,0.63975,0,0,0,0,0,0,0
0.74956,0.04873,0.75499,-0.12368,0.51491,0.74943,0.84410,0.67489,0,0,0,0,0,0,0
0.65346,-0.38879,0.37656,-0.01758,-0.62233,0.62738,0.75156,0.43434,0,0,0,0,0,0,0
0.69982,-0.06141,0.79169,-0.28854,-0.46387,0.64153,0.64375,-0.26410,0,0,0,0,0,0,0
0.66853,-0.63479,-0.41466,-0.59405,-0.65252,-0.50802,-0.66672,-0.44999,0,0,0,0,0,0,0
0.20120,-0.63598,0.79850,-0.57747,-0.59336,-0.58835,0.15214,-0.71486,0,0,0,0,0,0,0
0.57697,0.79208,0.39572,-0.33255,-0.56463,0.74528,0.89447,0.06520,0,0,0,0,0,0,0
0.27576,-0.77133,-0.58125,-0.05943,-0.64445,0.12843,0.48175,-0.47725,0,0,0,0,0,0,0
0.76908,0.65616,0.73609,-0.31187,-0.69524,0.78134,0.84636,0.10073,0,0,0,0,0,0,0
0.45229,-0.73839,-0.38571,-0.10000,-0.76046,-0.43447,-0.47500,-0.59371,0,0,0,0,0,0,0
0.59153,0.68447,0.14281,-0.42821,-0.74050,-0.32407,0.57571,-0.52142,0,0,0,0,0,0,0
0.66082,0.04227,0.77954,-0.51008,-0.13472,0.66660,0.79299,-0.11057,0,0,0,0,0,0,0
0.38080,-0.12492,0.79947,0.16478,-0.47548,0.77655,0.81585,0.68911,0,0,0,0,0,0,0
0.40437,-0.41506,-0.08042,-0.61468,-0.76015,-0.53780,-0.61367,-0.68965,0,0,0,0,0,0,0
0.75248,0.11877,0.34512,-0.46681,0.43994,0.71479,0.79216,0.59273,0,0,0,0,0,0,0
0.56879,0.16615,0.32256,0.19714,-0.44045,0.69524,0.38043,-0.69511,0,0,0,0,0,0,0
-0.17425,-0.21975,0.24235,-0.18698,-0.60042,-0.32024,0.00184,0.01658,0,0,0,0,0,0,0
0.04270,0.53559,0.83402,-0.26653,-0.54719,0.77246,0.75564,0.33456,0,0,0,0,0,0,0
0.67364,-0.30570,0.29378,-0.00015,-0.63514,0.36448,0.58881,-0.34055,0,0,0,0,0,0,0
0.83245,-0.71458,-0.27941,0.47715,-0.51669,-0.75212,-0.07602,0.00629,0,0,0,0,0,0,0
-0.36472,0.31388,-0.28214,0.65888,-0.49389,-0.62130,-0.30299,-0.14431,0,0,0,0,0,0,0
0.22006,0.74747,0.08190,-0.66544,-0.72509,0.75964,0.64749,0.22961,0,0,0,0,0,0,0
0.55718,0.63755,0.52832,0.59719,-0.42435,0.67695,0.59425,0.57285,0,0,0,0,0,0,0
0.86069,0.46333,0.78332,-0.33087,-0.11816,0.69933,0.81233,0.64857,0,0,0,0,0,0,0
0.55030,-0.50722,0.35060,-0.20302,-0.81404,0.30673,0.08488,-0.66721,0,0,0,0,0,0,0
0.59120,0.21235,0.17274,-0.19539,-0.41038,0.64697,0.61933,-0.46968,0,0,0,0,0,0,0
0.07912,0.63195,-0.29665,-0.32848,-0.27422,0.67624,0.74874,0.22496,0,0,0,0,0,0,0
0.43214,-0.52901,0.53205,-0.41951,-0.22061,0.29066,-0.38070,-0.40415,0,0,0,0,0,0,0
0.65054,0.71038,0.43974,-0.49300,-0.75307,0.55942,0.75569,0.26848,0,0,0,0,0,0,0
0.81689,-0.19318,0.75773,-0.40063,-0.46073,0.52472,0.74514,0.06168,0,0,0,0,0,0,0
0.31907,0.61158,0.51305,-0.59714,0.18594,0.49328,0.80179,-0.29728,0,0,0,0,0,0,0
0.49251,0.45727,0.20075,-0.15733,-0.72271,0.70447,0.64032,-0.32600,0,0,0,0,0,0,0
0.88248,-0.55582,0.82487,0.15180,-0.14101,0.59895,0.18212,0.17979,0,0,0,0,0,0,0
0.29818,0.12003,0.85776,-0.36694,0.01791,0.61007,0.65729,0.59373,0,0,0,0,0,0,0
0.74728,0.49968,0.83506,-0.18412,-0.48357,0.74890,0.65305,0.02361,0,0,0,0,0,0,0
0.71412,0.35441,0.81494,-0.30860,-0.82075,0.41477,0.79897,-0.23017,0,0,0,0,0,0,0
0.40113,0.56722,0.34663,0.07859,-0.37646,0.77317,0.74221,0.64574,0,0,0,0,0,0,0
0.37730,-0.59777,-0.36026,0.21832,-0.60450,0.58342,-0.68654,0.31099,0,0,0,0,0,0,0
-0.71824,-0.40950,-0.18614,-0.74787,-0.65249,-0.41001,0.25510,0.13539,0,0,0,0,0,0,0
0.54457,-0.09541,0.09401,-0.49114,-0.33808,0.41068,0.55014,0.27310,0,0,0,0,0,0,0
0.77288,0.01476,0.78941,0.00064,-0.62796,0.67388,0.80831,0.13019,0,0,0,0,0,0,0
0.55435,-0.58572,0.49480,0.30575,-0.70393,-0.71820,-0.62819,0.49724,0,0,0,0,0,0,0
0.39298,0.03795,0.72783,0.05749,-0.28357,0.32928,0.15167,-0.74638,0,0,0,0,0,0,0
0.62796,0.16724,0.81127,-0.15765,-0.24147,0.69346,0.79340,0.38162,0,0,0,0,0,0,0
0.75385,-0.38822,0.76188,-0.01972,-0.57933,0.55307,0.73831,-0.31460,0,0,0,0,0,0,0
0.64437,0.23554,0.50952,-0.35471,-0.40737,0.72280,0.63548,-0.42774,0,0,0,0,0,0,0
0.55465,-0.34877,-0.22645,0.03997,-0.74009,-0.48978,-0.31040,-0.76891,0,0,0,0,0,0,0
-0.30723,-0.03249,0.46108,-0.08174,-0.25257,0.69912,0.75503,-0.10831,0,0,0,0,0,0,0
0.55926,0.60534,0.78767,0.16862,-0.73696,0.78540,0.81368,0.67063,0,0,0,0,0,0,0
0.58538,0.13853,0.30836,-0.42402,-0.66299,0.69277,0.78465,-0.55430,0,0,0,0,0,0,0
0.81606,0.55344,0.77901,-0.43697,-0.56370,0.78804,0.83117,0.63004,0,0,0,0,0,0,0
0.72436,-0.14881,0.43660,-0.24089,-0.64556,-0.66701,0.77771,0.20946,0,0,0,0,0,0,0
0.59766,0.07251,0.75409,-0.10180,-0.28991,0.51997,0.78574,-0.22183,0,0,0,0,0,0,0
0.49268,-0.22247,-0.30351,0.10730,-0.67003,0.30872,-0.51096,-0.19377,0,0,0,0,0,0,0
0.56073,0.01646,-0.05768,-0.31390,-0.64995,0.78493,0.71209,0.45782,0,0,0,0,0,0,0
0.84140,-0.49978,-0.30971,0.27204,-0.55323,0.44762,0.11583,-0.29006,0,0,0,0,0,0,0
0.62248,-0.43223,0.32639,-0.59536,-0.58951,0.64117,0.00234,-0.32201,0,0,0,0,0,0,0
0.50970,-0.55488,0.28294,-0.16598,-0.63521,0.62346,0.69543,0.07782,0,0,0,0,0,0,0
0.39741,-0.13426,0.79855,0.19040,-0.46297,0.77880,0.81507,0.68741,0,0,0,0,0,0,0
0.93446,-0.71472,0.08761,0.74277,-0.38483,-0.46107,0.46148,-0.21554,0,0,0,0,0,0,0
0.93470,0.15199,0.68437,-0.40872,-0.71241,-0.37621,-0.62157,-0.76796,0,0,0,0,0,0,0
0.47460,-0.61741,-0.37788,0.08508,-0.01166,0.44942,-0.14715,-0.43031,0,0,0,0,0,0,0
0.84774,0.29787,0.75933,-0.45212,-0.37251,0.68563,0.73952,0.58879,0,0,0,0,0,0,0
0.62168,0.23478,-0.35114,-0.34129,-0.43635,-0.65261,0.30763,0.33390,0,0,0,0,0,0,0
0.74523,-0.19369,0.82389,0.14225,-0.53783,0.57541,0.78501,0.28536,0,0,0,0,0,0,0
0.15151,-0.62282,0.54327,-0.52415,-0.47943,-0.47388,0.79874,0.03557,0,0,0,0,0,0,0
0.86759,0.45684,0.25070,-0.27005,0.07152,0.76848,0.81833,0.53430,0,0,0,0,0,0,0
0.90126,-0.00565,0.82677,0.00532,-0.38669,0.60096,0.74847,0.36949,0,0,0,0,0,0,0
0.73801,-0.33687,0.20911,-0.59416,-0.64136,0.57821,0.66566,0.14634,0,0,0,0,0,0,0
0.52378,-0.22990,-0.61593,-0.15684,-0.17651,-0.09895,0.33911,0.36543,0,0,0,0,0,0,0
0.30479,-0.56218,0.54256,-0.31987,-0.54036,0.06127,0.58013,-0.51854,0,0,0,0,0,0,0
0.02175,0.10572,0.70873,-0.40921,0.09423,0.67399,0.74886,0.53130,0,0,0,0,0,0,0
0.76006,-0.35573,0.56946,-0.64365,-0.09522,0.42733,0.74053,0.50359,0,0,0,0,0,0,0
0.42517,0.27103,0.70207,-0.47613,-0.73242,0.67121,0.64366,-0.50795,0,0,0,0,0,0,0
0.89058,-0.65587,0.52445,-0.08962,-0.24917,-0.08343,0.30573,-0.06494,0,0,0,0,0,0,0
-0.50696,-0.57915,-0.07139,-0.44030,-0.43066,-0.73148,-0.84536,-0.82543,0,0,0,0,0,0,0
0.79065,0.53044,0.21493,-0.34784,-0.11349,0.58712,0.81759,0.46121,0,0,0,0,0,0,0
-0.36662,0.69475,0.25054,-0.00387,-0.50845,0.72067,0.83225,0.47672,0,0,0,0,0,0,0
0.86954,-0.47958,0.58044,-0.32223,-0.76899,0.60004,0.62614,-0.67349,0,0,0,0,0,0,0
0.05616,0.68007,-0.24066,-0.57980,-0.05066,0.61186,0.83918,-0.52513,0,0,0,0,0,0,0
0.05492,-0.61451,-0.00169,-0.33919,-0.26884,0.32228,0.69064,-0.72953,0,0,0,0,0,0,0
